1000
247,19 473,12
120,98 948,27
158,46 1526,01
259,84 1555,34
238,72 583,46
222,25 1972,87
259,47 629,74
237,59 1371,40
165,66 1888,51
286,64 305,67
294,72 1421,55
240,55 1837,62
129,81 1727,37
193,16 1278,66
211,99 577,81
111,94 1522,90
226,15 1123,76
126,87 300,15
123,20 1947,43
126,43 1437,91
243,99 437,73
236,74 1484,78
170,19 1017,92
222,26 414,26
243,01 1760,25
265,57 1497,61
162,89 1680,80
158,90 1707,20
211,45 419,84
271,54 987,49
221,71 1977,85
144,87 1609,94
263,28 1095,18
210,90 1010,36
106,33 1535,00
130,17 992,15
281,56 953,05
201,37 1767,66
162,82 515,35
207,97 1200,94
164,88 1655,66
135,65 1010,37
271,16 1148,01
219,97 586,79
283,99 306,50
164,80 1784,01
225,27 1214,53
110,03 1542,65
205,60 1628,81
220,78 514,95
227,38 1599,29
220,61 968,97
190,50 595,99
197,86 1663,59
229,03 1135,78
176,50 402,46
222,84 757,82
262,35 1894,55
100,48 1705,20
250,36 1071,68
177,71 1331,87
210,14 1039,51
260,75 1069,16
154,77 567,14
184,16 454,09
241,72 652,90
250,26 642,96
255,01 1438,97
290,43 1207,85
174,04 685,95
178,01 1441,36
247,44 1659,95
188,63 675,36
158,94 1829,44
225,51 953,08
197,78 1916,80
205,91 480,92
227,40 1100,49
239,34 726,15
283,87 517,62
218,92 1219,81
229,52 973,95
294,42 870,29
237,54 1528,51
198,88 1392,25
189,36 1783,57
160,06 608,34
129,97 976,95
144,14 1486,30
144,48 1943,49
250,77 633,07
195,22 1385,19
207,25 679,11
189,53 365,37
293,88 1751,27
236,33 1621,27
273,61 1250,45
293,56 971,58
195,97 1521,59
208,60 1280,71
298,74 527,78
110,40 929,85
240,25 1217,81
224,59 1436,67
161,20 1606,91
251,87 759,69
196,76 1874,25
275,29 1021,57
238,16 1417,52
143,10 1786,11
177,55 894,86
212,10 427,94
160,65 1827,52
229,74 1040,91
118,82 1132,70
184,06 541,51
255,58 1505,53
156,37 936,98
222,02 571,40
174,89 1144,32
231,51 1485,54
185,84 465,99
136,07 865,35
134,42 1350,86
115,20 1702,93
178,85 1394,89
112,49 320,04
248,86 1764,99
296,00 1895,92
103,60 461,57
215,80 1919,47
144,49 1670,69
185,07 1991,75
294,65 1895,05
120,87 1132,05
269,32 1994,36
246,52 921,50
130,93 1710,70
279,55 1951,72
147,16 1401,71
207,49 1732,94
252,16 1055,77
288,43 1255,96
248,76 517,06
104,06 695,31
283,22 905,65
139,81 987,24
274,47 777,93
270,33 1415,40
286,23 536,24
287,92 989,65
292,94 1862,80
227,31 1908,86
209,56 522,92
112,44 557,28
230,40 355,07
279,02 1596,03
253,54 1241,35
211,33 1475,98
255,20 1230,86
272,57 816,41
122,32 1870,60
204,95 665,27
251,80 1483,79
229,36 1580,78
181,30 1923,97
183,60 1751,86
229,15 824,48
204,46 1705,32
189,96 957,92
180,48 531,51
157,68 1317,66
181,10 396,71
129,21 1034,40
101,99 1700,94
179,55 744,93
257,42 1482,37
293,18 1637,13
197,63 566,26
186,77 1905,83
232,36 905,10
264,71 967,08
201,27 1559,74
211,51 995,36
147,94 1626,09
244,25 967,59
126,04 1321,43
123,37 1920,58
194,72 905,56
251,53 1954,58
144,72 527,34
177,96 1844,45
237,63 755,14
169,73 352,14
237,74 1970,78
211,44 769,56
269,19 981,11
251,48 1758,93
140,84 428,55
125,44 1699,79
147,02 962,68
156,40 795,80
174,30 868,57
157,01 642,79
222,91 1034,37
239,55 310,05
185,93 1680,62
278,08 1841,04
120,18 1566,78
260,50 1836,61
289,75 736,80
118,87 544,51
166,66 1664,67
132,31 1641,64
132,39 913,44
259,98 1862,83
240,10 1526,79
180,25 1598,87
269,31 630,92
187,51 1859,67
233,14 1036,23
229,52 374,15
282,81 1293,30
255,80 1977,49
194,88 1175,82
291,65 518,52
123,86 1034,10
252,39 805,30
256,01 1687,35
269,10 1195,19
209,85 700,14
209,61 1127,48
294,64 719,13
147,54 1090,92
260,20 829,94
157,43 916,55
149,73 930,61
195,35 787,06
101,91 1108,29
162,08 1957,62
239,28 1448,62
139,98 1090,75
127,12 603,78
244,86 517,61
290,21 1394,06
140,45 1051,62
134,58 920,75
225,92 1397,04
137,00 323,29
225,88 1514,32
137,24 1222,48
187,25 1927,25
196,18 1753,47
119,21 1782,44
167,83 1707,04
299,63 1700,98
273,57 865,72
215,93 1194,01
164,59 1942,72
207,93 749,26
211,40 805,58
137,17 834,15
269,05 1294,42
219,45 302,30
132,39 424,59
126,79 1035,09
118,03 597,81
189,60 1997,59
287,61 432,36
211,92 939,12
161,81 1262,81
249,71 1822,73
165,40 553,17
296,59 1724,73
290,44 1813,06
171,29 1006,24
168,25 1506,25
207,77 1921,38
100,43 793,07
211,38 393,93
214,67 553,89
163,68 863,31
183,62 1799,58
133,54 1373,96
273,07 386,51
183,58 1257,77
270,36 1518,88
148,90 1138,33
284,83 538,87
208,71 567,99
109,10 1576,67
171,92 1093,72
183,34 456,48
154,00 436,43
214,26 432,12
235,33 1759,68
166,28 1256,48
159,90 898,53
264,60 1872,74
158,79 416,86
228,01 451,94
163,96 962,49
183,94 591,76
215,79 1393,39
209,17 1533,95
161,71 355,40
186,39 954,63
193,37 1702,12
270,54 1230,42
176,35 1061,09
118,05 1386,24
289,11 1866,69
148,13 985,92
206,70 900,16
277,30 1335,58
140,04 399,38
196,59 1231,55
273,11 727,56
145,55 1499,42
127,83 518,45
277,88 339,09
130,69 1348,05
110,65 711,66
155,00 318,12
202,41 1878,48
269,52 675,00
114,94 1830,02
136,47 928,83
279,47 1922,85
271,25 382,92
209,87 1976,68
101,15 1330,78
184,10 1670,21
241,80 1129,03
249,36 714,53
248,03 1608,72
197,45 975,89
289,42 1544,38
203,89 665,67
151,26 1160,71
127,57 1915,01
267,97 1319,82
227,32 1003,74
158,85 898,88
267,74 918,90
254,69 637,23
258,43 1676,86
279,44 1905,03
199,33 1154,86
282,05 521,43
189,37 942,66
101,70 1928,92
296,28 743,20
293,36 613,13
282,89 1522,16
140,90 1742,20
238,08 1230,84
141,43 1488,35
170,45 304,07
257,16 1485,92
288,51 1265,48
100,06 374,60
213,21 1556,18
239,94 1574,33
146,98 339,63
207,65 1839,38
258,04 525,50
103,28 1043,02
229,57 498,47
212,67 851,21
270,36 333,74
286,29 1954,30
286,84 1130,91
140,37 1438,72
176,12 1399,79
203,52 1697,55
115,34 1087,67
150,39 1998,09
294,70 1645,91
239,65 1347,63
169,99 695,90
204,66 1124,32
194,90 1969,11
133,02 869,07
134,20 1764,10
115,23 1766,65
256,07 1684,57
142,63 1679,10
154,96 696,83
191,55 433,54
266,28 1372,53
243,04 1807,18
299,65 863,04
156,65 1297,65
239,72 385,48
241,80 1614,18
241,96 1087,44
251,89 1976,08
285,20 497,11
163,81 1058,96
233,61 858,80
299,62 1886,46
207,95 399,85
297,23 525,16
269,12 374,52
143,48 1204,08
176,64 1882,47
145,55 646,35
200,60 1165,50
135,79 1370,60
237,61 1344,48
180,10 392,10
209,53 1570,46
191,46 1529,62
108,53 1928,93
137,86 1603,17
292,66 453,90
178,13 989,59
133,29 380,31
258,77 1388,51
269,02 886,79
261,99 1239,39
130,34 1759,08
107,36 1821,98
265,02 834,18
278,71 1467,00
116,37 1669,61
273,01 501,84
284,77 818,77
249,25 656,66
137,48 1883,01
293,54 760,64
122,58 1154,76
209,82 1064,83
289,80 1561,63
196,55 838,68
124,68 870,94
175,68 1500,50
261,55 1916,85
103,04 1658,69
157,21 667,22
108,33 1560,08
178,72 1356,69
187,96 1864,78
187,52 773,79
205,48 992,32
186,25 1105,04
142,06 1913,47
135,77 307,06
283,43 893,69
246,79 898,96
129,73 329,77
103,88 1741,34
271,46 1959,57
289,15 495,96
287,17 1366,04
138,91 740,67
287,53 541,63
288,33 1047,58
255,67 1026,73
137,84 1519,75
215,12 686,82
109,27 821,17
294,30 446,77
150,74 1428,16
150,50 1258,34
196,28 576,40
166,62 836,46
189,52 1077,04
140,05 964,02
240,32 328,09
246,09 930,85
299,13 1552,32
277,20 1642,41
205,88 1952,19
134,38 1306,50
298,33 1683,70
278,51 782,09
149,86 1916,26
137,49 1653,40
246,97 1963,49
108,29 374,51
114,16 1341,41
193,94 1315,03
147,02 1734,40
271,48 1825,73
224,17 1527,07
299,65 1934,48
234,05 490,54
244,25 1277,59
175,21 1095,43
124,06 1269,39
266,55 960,67
161,78 1813,50
138,87 1137,05
162,05 1663,77
269,82 1867,83
132,82 1649,39
171,27 1364,35
216,03 989,45
241,68 984,62
200,62 1135,19
255,41 1304,63
252,99 595,09
176,89 628,14
219,58 417,14
159,49 589,23
130,77 625,74
217,39 1363,71
167,38 836,45
143,27 1320,44
138,29 1100,64
185,35 711,70
261,90 1464,58
194,59 622,92
144,17 362,34
206,07 476,41
102,65 1300,64
127,96 1011,12
198,29 1634,98
177,80 1241,19
106,12 1081,23
127,28 329,42
280,80 1454,50
295,46 399,04
154,61 778,06
164,82 1646,67
143,18 458,88
285,27 312,72
228,09 1183,93
178,36 611,65
235,79 951,08
257,42 1323,52
238,62 1412,26
138,58 1701,24
166,52 1972,81
133,77 652,92
136,85 1560,65
188,75 1317,82
185,04 1351,73
257,46 1666,14
210,13 1513,84
288,70 1917,56
237,13 1010,28
241,79 991,92
141,76 886,53
245,17 1076,33
183,74 348,80
165,02 1317,40
250,90 431,31
260,51 1824,75
229,20 340,92
268,45 1202,51
182,76 562,23
181,73 909,12
253,14 604,11
164,58 382,81
168,43 1569,34
282,11 459,75
190,71 1033,31
212,51 1655,11
224,05 324,55
257,16 573,55
255,57 1310,40
167,54 1064,75
108,73 804,28
167,09 442,20
250,16 527,62
262,10 1038,97
110,90 1779,25
107,92 382,87
257,84 1287,56
124,86 1635,30
182,37 1946,82
242,96 952,89
261,46 967,93
195,30 1999,22
189,91 306,21
277,08 855,11
282,77 863,65
140,50 350,14
103,72 602,08
105,43 865,65
287,30 1444,45
231,43 1640,00
192,37 1886,81
218,94 1040,51
149,19 1690,69
285,61 1653,41
143,66 1876,86
298,44 982,87
220,59 495,36
233,19 1743,64
281,09 1103,63
279,49 1477,53
100,02 1945,17
213,57 1723,61
295,34 1384,19
219,99 1124,39
244,35 1218,51
159,51 455,80
160,34 1062,31
152,55 727,28
118,82 1363,37
275,74 1810,55
153,42 1795,12
153,70 1420,06
229,77 1142,86
269,24 1986,61
149,18 1285,80
111,85 1636,52
234,46 1661,46
238,02 913,25
206,45 1187,81
126,24 1855,68
172,61 1709,69
175,61 977,93
118,03 330,80
118,72 979,20
114,19 1490,28
298,19 948,89
242,62 1643,88
290,46 922,53
167,88 813,54
251,43 1886,51
188,55 376,45
105,68 726,43
244,94 374,99
104,05 1462,81
168,78 1542,01
134,32 1020,43
222,75 1552,98
285,13 1133,20
296,75 1035,40
135,76 995,07
202,87 589,41
272,29 1729,44
142,65 1298,81
215,64 1064,26
207,80 641,11
287,55 868,23
119,44 1936,98
137,65 1024,74
111,29 1015,17
108,21 894,32
118,47 1306,94
122,60 943,99
246,52 1525,78
149,48 802,44
263,91 1332,76
116,53 533,42
186,76 835,62
226,15 407,11
105,77 1420,55
160,02 1688,35
243,10 369,69
250,07 1254,54
220,91 1774,34
140,78 601,53
273,57 314,45
170,77 1095,63
241,56 1137,93
261,41 481,81
248,51 1840,14
115,93 1264,41
180,97 1613,39
204,46 1534,52
266,39 1209,17
139,04 830,86
175,68 1331,42
226,84 1785,29
164,84 958,60
231,04 1122,40
213,88 373,99
265,51 1953,97
121,32 869,29
103,09 433,06
269,51 1574,68
186,57 1210,20
287,95 1560,06
297,49 1664,63
111,54 1847,15
159,78 1667,28
155,14 1269,27
233,77 1668,78
107,96 717,06
190,45 796,13
188,36 812,11
246,94 1184,35
194,09 457,76
290,86 665,75
132,84 1526,25
125,03 1588,98
224,68 1555,41
223,11 442,01
230,45 1843,81
102,86 1009,23
179,29 1053,60
195,60 1901,30
243,51 1952,57
119,08 1058,16
140,63 1753,06
144,95 340,74
229,96 934,29
193,60 1894,80
215,19 1566,80
285,56 1691,59
264,42 1792,99
232,31 1124,41
215,87 756,05
258,85 1667,42
149,73 1111,17
216,22 583,77
176,05 597,44
264,06 903,79
213,42 1696,74
182,01 1680,63
214,65 1456,70
202,78 1271,02
133,72 308,71
251,06 981,45
121,66 1869,47
119,19 366,70
189,62 1574,31
213,89 1566,61
283,81 654,36
268,05 1619,61
179,39 835,73
227,18 1697,14
219,75 1108,90
192,45 1761,57
102,38 1489,00
230,31 962,24
244,40 1463,53
243,43 1149,10
148,24 1903,29
138,47 1601,57
231,88 394,24
223,30 1241,26
188,51 1333,22
119,38 1821,67
296,67 919,11
285,03 1565,49
214,72 1562,17
110,65 450,35
262,45 1529,18
269,37 428,04
217,83 1839,61
184,79 398,54
238,22 1229,06
111,99 650,61
253,38 400,07
218,96 523,40
271,11 1387,62
202,55 1639,86
286,95 976,90
176,41 1612,14
295,57 1324,23
227,84 321,44
264,36 1048,59
156,70 1630,43
248,36 1980,85
280,83 1795,13
101,36 1880,49
221,71 1704,70
268,90 1855,45
267,84 1892,86
137,05 949,98
254,51 532,45
154,51 397,08
295,85 1146,03
245,82 867,84
157,97 1239,60
290,11 687,98
171,86 1294,01
252,15 1333,70
150,45 729,24
121,84 1963,23
196,39 490,31
142,97 588,65
165,20 1690,63
294,18 1843,12
283,26 388,09
221,94 952,64
210,86 1162,88
220,12 1378,92
287,47 1311,66
200,31 1559,77
199,89 1772,27
103,81 1337,13
273,41 1245,68
268,84 929,21
201,98 387,32
285,38 672,83
105,33 1198,53
245,34 1834,83
129,57 1161,00
227,29 1767,43
192,07 1221,67
142,29 1161,14
112,39 1753,87
111,91 1931,21
268,19 691,51
149,14 558,76
268,11 557,59
269,71 396,06
143,46 1585,54
273,85 1037,05
226,19 1762,78
107,65 1148,77
202,73 309,21
138,07 1156,95
211,78 640,42
257,42 880,36
288,25 1655,34
270,65 1911,82
146,98 1530,88
112,76 1051,71
246,44 502,65
293,86 1409,25
276,16 759,84
175,79 1900,98
271,18 1385,03
247,04 1991,68
272,66 1425,10
281,51 1243,15
225,64 1988,20
141,95 1858,71
233,75 1623,50
220,25 937,13
174,59 1355,43
294,62 1479,07
220,91 1812,11
127,48 520,74
209,41 508,96
228,08 1105,06
252,46 922,74
260,56 439,07
297,63 1018,67
190,47 1827,34
105,58 573,98
231,97 316,51
139,18 674,77
183,21 933,06
134,78 1449,95
218,46 1947,90
261,31 1146,09
243,66 1655,10
163,75 1839,77
115,79 1609,12
234,20 430,59
176,72 1725,44
157,78 1957,01
258,50 912,62
139,35 1129,77
180,13 370,41
233,62 1083,22
174,23 1258,20
272,72 1403,56
257,80 910,80
213,92 504,68
292,22 1754,41
114,71 487,47
165,76 1854,72
183,21 1836,44
175,38 511,09
248,96 1778,43
285,29 396,10
152,56 953,02
295,60 1328,23
162,03 321,16
267,75 356,60
189,78 1969,56
221,70 1031,79
105,95 1451,59
145,61 1734,07
222,36 1342,88
139,73 1131,64
255,77 479,01
254,28 445,17
170,07 1386,45
274,88 1202,19
244,00 1613,60
159,14 1775,26
114,33 718,34
234,86 1510,93
204,13 1770,93
232,49 473,33
261,31 1386,48
143,98 345,52
105,08 1310,19
174,76 1554,92
105,81 1440,18
287,67 814,48
208,81 487,61
224,67 1600,82
253,02 1642,19
236,86 1522,18
132,93 331,88
252,74 364,65
205,09 1040,38
271,81 343,38
250,49 1573,10
182,78 726,93
269,58 743,11
174,87 1847,68
208,93 781,99
235,85 1358,80
196,89 1667,65
111,77 649,37
200,13 300,87
141,23 483,06
203,57 1155,48
170,86 1782,98
263,80 1373,25
108,87 645,60
288,65 573,94
180,00 1929,98
156,01 1303,41
207,98 1434,99
199,95 748,06
270,41 1947,01
165,05 602,89
246,20 1513,14
257,50 1591,98
107,29 870,98
106,61 1005,32
293,87 1144,99
290,93 633,92
156,41 1901,52
180,23 1156,29
247,95 1940,03
198,09 853,86
206,51 1786,08
219,22 609,98
280,24 943,60
281,69 1278,24
216,86 1758,14
115,92 1089,06
264,14 440,87
171,19 300,56
209,53 403,88
254,37 1189,64
124,87 861,27
186,86 1322,20
176,00 657,72
232,55 1537,73
107,29 696,49
253,06 532,58
217,49 652,12
205,99 429,09
206,16 569,67
117,80 1672,75
188,69 1471,98
235,00 1208,87
253,23 518,93
285,59 1051,54
164,33 689,16
267,41 372,85
205,63 382,87
120,61 408,51
298,11 477,34
238,92 596,83
230,28 1701,21
227,24 1942,76
293,61 1732,76
223,09 1525,85
228,64 1468,20
264,98 1451,67
156,65 1951,12
212,92 1479,88
296,56 801,85
204,76 1048,95
148,59 1436,12
166,19 1157,60
263,46 1016,88
283,76 455,84
110,21 739,92
196,47 844,94
105,73 814,15
165,66 1084,84
175,61 1561,11
241,86 1759,96
278,57 1924,53
263,41 1459,99
145,70 1650,29
193,60 490,82
260,96 370,25
231,55 342,83
240,77 1898,93
116,34 1608,34
258,28 431,27
285,11 558,34
201,80 1711,70
242,42 859,93
257,10 429,97
252,11 1839,70
159,82 1687,83
271,85 576,43
276,61 1871,72
116,73 336,36
143,08 761,71
160,36 348,56
111,30 404,38
260,03 954,29
141,41 878,28
227,23 1654,53
109,43 784,69
255,56 1522,67
297,35 403,49
265,23 945,65
181,73 1564,16
126,54 1706,20
243,60 395,30
184,42 521,27
284,95 1032,71
221,85 1607,04
256,29 685,53
172,07 650,07
274,73 1582,69
117,86 1325,59
143,62 548,06
200,63 1418,93
272,40 1981,25
203,03 1274,35
239,38 453,64
165,74 716,43
140,13 1463,99
252,39 1763,82
120,93 1836,80
186,40 682,25
109,07 887,73
148,88 804,65
121,10 525,23
249,31 1379,41
254,94 1905,31
158,65 1395,29
153,59 506,98
229,34 1670,76
165,60 450,32
217,29 889,11
221,42 335,88
168,26 506,56
195,23 1844,59
134,04 1760,20
227,87 1800,67
143,72 754,61
149,51 1966,48
270,99 1912,09
159,56 808,06
110,44 1129,70
296,40 1742,62
104,36 1298,32
161,13 755,27
145,82 1303,95
247,11 1951,28
124,87 849,21
271,04 692,29
181,77 1504,73
101,63 549,99
184,14 723,82
238,07 1099,43
155,03 431,77
103,58 1565,48
244,29 1931,37
288,01 830,40
157,80 850,07
298,67 808,78
137,69 491,08
160,13 1696,32
220,82 340,34
141,44 803,35
193,95 1124,84
182,86 1891,18
210,98 1213,52
244,87 639,11
241,02 1401,53
208,30 684,01
175,36 921,07
117,18 390,33
137,73 1377,41
275,09 1528,21
113,79 1217,67
180,57 660,27
244,45 701,53
119,10 1163,34
212,03 1657,95
216,30 340,35
289,20 1680,42
101,52 310,00
217,53 1233,87
230,68 1196,85
136,06 1521,18
173,93 582,84
289,70 1784,49
186,52 1123,01
212,96 1596,97
149,73 1972,41
107,03 434,62
294,55 819,41
205,93 804,28
201,65 371,05
262,70 1244,15
209,34 1490,47
276,74 1705,98
154,76 343,27
231,05 1874,56
124,22 470,09
111,09 779,19
194,46 966,05
236,69 1604,35
209,86 614,15
154,26 812,42
259,18 1389,34
208,48 949,96
290,84 422,90
241,32 620,75
237,05 1792,29
250,25 973,91
104,90 1981,10
278,94 973,46
136,35 1335,47
110,36 586,68
139,39 1128,75
285,73 1453,19
249,03 1934,62
182,23 774,08
289,34 1200,31
148,33 790,65
177,01 1606,11
217,61 1306,68
231,77 1995,36
100,07 1744,16
240,67 659,70
184,94 1413,02
260,81 1068,57
179,36 1618,13
239,15 1938,96
154,59 1023,08
178,04 651,79
174,85 939,59
181,89 334,55
143,09 1313,88
282,65 346,29
214,29 336,87
261,12 1421,03
298,46 313,65
156,03 347,87
204,26 1989,74
184,54 692,42
258,50 1846,31
185,11 1292,95
177,60 1844,89
238,09 1496,87
164,27 422,89
219,23 838,29
255,86 1716,16
297,96 595,98
260,60 311,52
204,86 1112,40
183,48 1113,49
261,73 1599,06
265,85 1642,60
292,89 801,50
241,01 469,74
217,84 1347,68
142,73 730,88
162,81 457,86
194,22 1959,59
123,20 1851,05
152,50 1220,95
158,51 743,43
186,17 1329,68
208,31 497,43
124,21 787,98
280,13 946,74
129,35 1983,95
179,42 1792,16
121,45 1850,10
126,50 435,84
204,86 1393,58
137,39 797,52
138,17 1674,29
132,66 1035,21
125,57 625,47
182,61 1074,94
106,08 982,30
297,18 1939,58
270,53 1508,48
125,65 1154,87
145,19 888,23
243,49 1302,50
247,40 581,56
173,11 1284,74
239,96 924,52
110,09 362,53
290,11 1292,93
108,19 1030,42
172,71 1137,84
213,91 1295,03
148,71 1744,41
135,53 1231,52
196,64 1461,64
281,51 602,32
178,42 700,08
209,88 435,93
180,22 496,93
292,59 680,23
184,98 403,38
118,09 1864,04
205,23 1358,03
230,31 1423,82
233,27 471,80
233,91 1477,95
250,23 364,75
283,06 460,22
276,30 1363,33
115,31 1256,17
241,76 1087,82
292,06 421,44
111,45 633,77
163,58 399,08
205,03 1479,16
289,46 1695,13
221,24 1329,04
213,99 915,59
296,36 843,53
221,42 316,08
105,40 1281,66
177,40 1566,48
149,23 733,38
200,61 886,35
161,44 505,54
102,41 464,64
216,12 1473,32
282,85 437,01
220,73 1408,21
277,49 1557,71
238,05 1546,14
212,28 1569,35
296,99 764,59
242,84 1943,55
223,88 696,68
229,56 1438,35
154,48 1721,50
231,20 1993,77
171,46 1235,48
287,83 466,45
152,61 1427,06
207,40 785,88
212,63 748,69
270,73 300,42
274,23 404,03
126,07 969,40
114,03 445,94
257,10 1749,24
294,58 311,37
277,05 1716,20
115,86 1102,79
127,04 1965,86
297,85 1362,98
238,04 1330,69
140,58 1479,39
253,54 760,80
198,50 897,97
204,02 920,06
253,55 922,04
274,52 860,40
174,21 1821,41
112,96 949,97
107,66 1479,25
189,66 947,68
167,77 959,82
237,41 1636,26
154,04 1888,90
276,57 1148,58
264,53 900,48
161,36 1547,86
250,74 1718,30
170,80 1951,68
202,91 908,81
112,13 1121,36
151,62 363,53
104,37 1774,05
124,58 1142,71
266,52 1212,73
207,24 1540,02
147,09 511,33
121,64 408,35
101,10 836,40
259,97 320,65
145,51 1534,76
187,65 426,23
105,81 367,29
165,28 1603,39
103,75 1623,19
229,68 1101,84
230,73 1605,98
221,25 314,81
200,94 1242,87
248,27 620,05
285,32 1632,57
238,28 1981,26
289,69 1712,92
242,45 1007,22
159,71 1599,55
231,14 1224,32
170,16 419,44
246,78 1530,37
187,75 1039,07
165,29 1062,17
184,31 766,05
157,48 1827,48
221,02 1384,99
239,54 1623,52
124,72 1273,84
254,62 1387,89
233,64 335,19
237,13 1205,74
102,69 1768,57
177,55 1127,30
127,27 1604,40
127,11 333,77
269,99 418,01
160,39 1326,11
255,79 443,01
148,30 1601,58
138,95 1707,32
184,77 825,57
239,32 922,26
257,55 1902,74
295,23 1465,40
156,78 1100,67
287,02 711,20
274,65 1281,68
148,00 480,03
265,23 554,01
298,19 1895,74
105,67 362,42
211,91 1764,73
128,16 499,75
261,25 1415,31
276,88 1236,32
265,47 1365,25
184,65 531,79
120,16 1817,37
261,30 1615,48
180,32 1718,51
239,07 495,37
127,73 1855,29
129,80 1383,52
265,99 501,97
114,62 1206,13
155,33 1679,91
108,91 300,25
224,51 1836,28
223,39 1585,84
278,71 1700,23
277,31 1741,99
259,73 1929,04
109,76 508,97
209,24 1813,53
283,01 384,15
135,42 1972,68
274,38 1879,12
190,26 1330,43
213,29 1857,61
227,21 1234,31
235,58 1479,62
227,98 345,21
199,41 435,71
262,37 1900,27
235,41 867,26
176,49 326,72
188,15 1033,38
292,42 1563,61
247,15 503,44
246,44 430,46
162,17 525,03
292,79 667,03
191,54 1241,81
156,90 1756,99
141,23 1912,95
234,19 1639,44
118,56 1216,52
199,88 1607,27
146,37 1002,77
120,24 688,80
161,90 1100,29
137,17 1010,10
158,95 1267,63
135,84 839,42
123,15 526,39
298,84 1622,33
156,69 807,73
100,76 426,29
192,72 1193,65
103,15 826,92
158,74 1136,90
273,15 1784,56
164,51 1998,75
267,23 1079,51
261,71 1252,82
197,37 1996,99
151,34 864,75
228,12 678,73
298,81 372,49
140,60 1087,23
258,28 1360,20
143,75 1560,66
204,05 839,68
113,02 571,83
120,79 527,83
293,34 442,89
213,59 1435,92
115,82 1408,94
264,73 1067,00
146,66 1468,55
286,23 651,70
111,71 606,51
295,34 1339,07
221,94 525,66
175,06 999,56
262,44 1477,89
172,12 389,82
101,67 642,23
232,38 775,62
227,89 1957,74
276,71 1208,06
226,02 982,47
279,81 901,26
171,13 616,21
230,80 964,55
133,29 994,55
125,71 501,63
164,21 934,11
271,07 1600,40
267,05 485,27
161,89 1202,45
138,95 1627,12
238,19 1459,08
119,33 621,99
121,68 1452,01
177,50 331,83
286,92 481,20
129,57 1087,29
131,39 1699,74
187,01 991,64
274,42 906,12
208,72 936,71
237,10 888,21
253,06 405,17
233,61 1149,69
208,14 934,96
238,94 840,07
216,35 1225,31
188,84 1352,05
102,68 470,96
114,86 1546,57
267,16 521,68
220,74 414,82
107,63 1277,19
165,83 1389,39
202,15 344,43
137,30 471,74
199,03 1703,63
264,59 1452,40
237,95 452,21
158,32 1161,83
156,71 1421,81
240,00 1604,81
126,21 1792,29
270,13 499,41
299,92 1159,17
278,94 1962,72
164,51 445,66
157,70 859,87
134,68 1189,38
277,83 1660,27
147,72 1475,00
271,06 325,54
182,76 1028,72
125,80 887,44
154,32 938,47
233,27 1060,68
111,56 1514,20
151,60 675,78
112,27 357,14
246,72 509,76
134,48 663,54
216,15 439,05
138,86 1048,97
204,97 1338,20
101,47 642,61
182,89 500,11
299,18 967,25
267,10 1659,69
149,00 1090,64
147,85 1960,89
277,64 1806,39
101,58 619,24
229,29 378,53
261,62 1797,03
107,13 562,93
256,72 425,99
288,06 1300,78
225,06 1883,82
150,39 1364,69
164,74 1655,19
110,58 1126,32
190,97 1785,07
178,00 505,89
136,51 963,17
105,31 758,66
253,56 1661,56
237,63 1751,18
153,83 784,69
144,84 1880,84
157,99 1280,76
259,06 396,56
116,61 1906,64
233,62 485,37
111,75 1934,39
189,45 799,82
251,58 1237,36
221,94 914,81
230,10 1495,46
103,43 1618,68
239,88 515,63
235,77 1863,14
197,53 471,50
182,58 719,36
270,44 1528,52
141,97 1413,46
177,27 1635,58
108,75 743,49
276,13 1232,21
218,37 612,37
250,89 1541,73
265,79 1846,26
259,82 594,95
248,28 806,39
120,04 1556,46
194,25 843,76
267,27 606,27
109,00 590,87
252,30 1862,96
193,52 1132,27
214,01 1821,63
173,79 346,72
103,30 1819,68
216,01 767,57
223,12 436,55
296,80 665,41
296,91 1579,88
247,83 1316,92
180,97 1509,53
200,68 1787,54
295,87 303,86
220,54 621,88
268,05 677,68
136,14 1405,52
144,48 320,38
148,57 1034,63
271,79 1734,40
133,23 505,56
115,82 1519,08
236,62 515,80
138,43 1863,19
213,71 1849,56
145,13 1280,41
151,91 706,70
271,06 846,58
184,07 1422,09
181,65 374,73
105,44 1913,73
130,78 894,63
278,85 793,05
240,87 387,34
237,12 1268,03
147,96 1561,82
173,59 771,22
189,14 750,88
249,02 548,14
200,80 1446,65
137,15 1749,26
142,87 491,90
281,57 1678,56
168,07 1793,11
142,75 865,35
214,08 1723,21
276,90 642,22
113,10 738,03
207,36 332,09
184,60 438,56
124,14 1169,55
106,09 1373,55
279,03 907,88
140,73 1591,43
131,10 1992,25
141,75 1118,86
241,52 811,21
150,61 664,45
216,78 1974,54
259,25 1720,23
255,85 403,29
116,08 1861,19
269,42 1559,74
221,61 1423,65
108,44 1489,41
181,26 676,84
164,43 1495,19
161,50 989,07
285,07 714,35
129,87 1829,57
186,93 1923,32
250,44 1240,45
140,47 752,31
253,10 1159,08
253,21 1951,78
298,55 870,77
182,92 516,70
220,43 1624,04
175,84 1940,46
241,77 1946,06
143,44 840,25
135,07 1355,07
266,85 968,50
123,63 377,72
149,12 1300,68
206,28 944,89
223,55 1068,85
